-0.14644416	-0.04965858	-0.0062522804	0.011032877	-0.008009848	0.73455703	0.06874603	-0.07459599	-0.19360445	0.067376785	-0.33711392	-0.23685457	-0.09815179	-0.005953026	0.029386038	0.19941017
-0.090705164	-0.2031323	-0.04219125	0.0049126875	0.081031226	0.20889886	0.10278742	-0.07963808	-0.12131537	-0.10970552	-0.034683045	-0.121897906	-0.15850262	-0.023205522	-0.049932912	-0.15586078
0.092376366	0.00849322	-0.19830742	-0.057876736	0.024624644	-0.0056304354	-0.09548807	0.12429406	-0.021247886	0.21524991	-0.12025452	0.061540514	-0.011358273	0.09297097	0.025809553	0.013687266
0.08183201	0.013248765	-0.06933102	-0.09827766	-0.15163225	0.27568895	-0.116048	0.06549922	0.08539241	-0.032186937	-0.037651874	0.058420643	0.08256554	0.17806765	0.057125155	-0.033696163
-0.17788516	-0.07361222	0.05323114	0.26295394	0.15642023	0.4782716	0.10137903	-0.18787843	-0.20054889	-0.053491298	0.0020546806	-0.19860926	-0.12240319	-0.050443254	-0.058400027	-0.072866365
-0.11320144	-0.010771024	-0.11064536	0.06529971	-0.00604264	0.43474025	-0.010949275	-0.06263909	-0.09389174	0.08581429	-0.06627807	-0.15832803	-0.09217556	0.007062145	-0.049687948	0.0033699698
-0.20179804	-0.027653968	0.3579381	0.18400575	0.015868543	-0.14337641	0.3038949	-0.18250318	-0.23994793	-0.40677953	0.16273852	-0.33166522	-0.11954517	-0.2348167	-0.07182042	-0.15871903
-0.14345421	-0.05298891	0.054555085	0.23509131	0.11579761	0.44349247	0.1008392	-0.1937856	-0.19667456	0.07644672	-0.22418337	-0.20992522	-0.15647379	-0.0768571	-0.03972543	0.056119516
0.13524331	0.030844701	0.063149504	-0.16409934	-0.16454293	-0.42924765	-0.13481468	0.18893328	0.1318856	-0.15799025	0.04777518	0.016821768	0.17116237	0.09017812	0.10836914	-0.09828551
0.044384077	-0.12431837	0.05596194	-0.13286303	0.02198974	0.30383822	0.004352413	0.13973452	-0.08288326	-0.019700829	-0.16984864	-0.052332696	-0.07604023	-0.10969203	0.066700436	0.019745195
-0.10715224	-0.07760167	0.022016075	0.028568795	0.12108248	0.10571918	0.12455231	-0.019956391	-0.24246109	-0.02024188	-0.10564174	-0.2307538	-0.14044176	-0.0827516	0.010864845	0.022228392
0.07133637	0.21996197	0.15403396	0.12003893	-0.13876598	-0.7103944	0.07283657	-0.058808193	0.012960727	-0.12834327	-0.049929235	0.033955567	-0.02637181	-0.0019459033	0.053958192	0.029593734
-0.14438215	-0.29155874	-0.5333874	-0.10795388	-0.0166107	1.2845712	-0.039887246	0.0084872795	-0.4167127	0.017471902	-0.42536598	-0.4372911	-0.11806243	0.27504668	-0.032094557	0.019296078
-0.15059322	-0.260145	0.06852843	-0.096350424	0.083253965	1.1345831	0.16070062	0.023967765	-0.21202046	-0.03118857	-0.26119062	-0.27390614	-0.15335736	-0.042723957	-0.068363935	0.016759256
-0.06345928	-0.08333302	-0.14081584	0.12614352	0.078239165	0.30816206	-0.080457985	-0.14823557	0.019967332	0.21549577	-0.000352818	0.03375175	0.052278694	0.023051726	-0.10032675	-0.034324687
0.1738901	-0.024407266	-0.043892596	-0.09671498	-0.10344069	0.11795732	-0.19578631	0.13162191	0.23340467	-0.03692638	0.1419701	0.26327965	0.17358486	0.04045481	0.0378551	-0.16820104
-0.09935785	-0.06297524	0.22242866	0.18364929	0.014582638	-0.75377417	0.041190557	-0.2148628	0.018507587	-0.39653	0.61106557	-0.01700569	-0.015440721	-0.0714898	-0.11759801	-0.47720447
-0.46859363	-0.0631222	-0.14778051	0.12997277	0.13253237	-0.05825043	0.36469063	-0.3041647	-0.9157525	-0.16265629	-0.70425266	-1.0104654	-0.4067576	0.14817691	0.17721935	0.29795495
0.13446268	-0.05576865	-0.086734034	-0.13498233	0.034431092	-0.20220119	0.0071366937	0.1452511	-0.03442828	0.17645259	-0.17138451	-0.0049333484	-0.056518544	-0.012036437	0.017200317	0.11630093
0.20554972	0.10558065	0.3661023	-0.124840915	-0.1224806	-1.3243024	-0.021978633	0.157602	0.16951653	-0.15308993	0.09343754	0.19590901	0.03182695	-0.16857822	0.092810385	0.08428038
-0.009478478	0.19155788	-0.15408827	-0.13136312	-0.09503703	-0.7521157	-0.11185783	0.061024968	-0.092460394	0.09596632	-0.33607298	-0.08700619	0.057559848	0.23767863	0.15404293	0.20676996
-0.18395206	-0.1801214	0.055543285	0.05156759	0.11777167	0.6160386	0.03762902	-0.04975888	-0.18020216	0.006182265	-0.21597572	-0.17033437	-0.21138613	-0.0439248	-0.0458459	0.08234289
-0.9148724	-0.23747249	1.3581712	1.3048635	0.9237069	0.8042623	1.2576051	-1.0824603	-0.98587936	-0.5385886	0.10100783	-0.9642843	-1.04718	-1.1830493	-0.696085	-0.046797547
0.05300083	-0.12589806	0.045706518	-0.23178022	-0.07251785	-0.20710002	-0.022540957	0.14994249	0.07266391	-0.10698723	0.12764366	-0.015680643	0.046922583	-0.028024781	0.065014765	-0.1932602
0.16775557	-0.116348006	0.13519502	-0.27069303	-0.05107488	-0.44232184	0.061693024	0.1700239	-0.006406265	-0.15336983	0.035083324	-0.02405513	-0.058889825	-0.09348082	0.04772926	-0.06487274
-0.21076182	-0.1046871	0.23056212	0.17063767	0.16956776	0.6378274	0.22080253	-0.16185759	-0.22543725	-0.011826864	-0.096542135	-0.21164288	-0.2148403	-0.19862686	-0.08580803	0.06921656
-0.236746	-0.15936475	0.2264321	0.17473641	0.11769012	-0.206042	0.21456698	-0.23961513	-0.29509446	-0.3795994	0.3322507	-0.30344105	-0.117274866	-0.21140473	-0.13979249	-0.22799334
0.029412998	-0.20101306	-0.05525957	-0.041113883	0.045253076	0.72018355	-0.10859848	0.06764058	0.007813179	0.15180424	-0.050979428	0.09495579	0.016384881	-0.04668436	-0.05364425	-0.07606976
-0.047872614	-0.0022421135	0.27733654	0.13350901	-0.04658651	-0.9089532	0.14552785	-0.072573535	-0.12854719	-0.20346123	-0.084164284	-0.1275625	-0.10772375	-0.17526883	0.026329806	-0.029997138
-0.03843503	-0.041776147	0.5136135	0.12099925	-0.086758435	-0.55032384	0.18416832	-0.15345196	0.031355523	-0.67763686	0.7360479	-0.042845484	-0.052357584	-0.38119233	-0.188622	-0.5365596
-0.095687486	-0.2514106	0.071669124	-0.050127484	0.021832917	0.4843839	0.037649676	-0.05087693	-0.044555187	-0.31909856	0.17704205	-0.10172176	-0.073558584	-0.07486639	-0.124151714	-0.2615497
0.14056914	0.1372961	0.28127867	-0.1312822	-0.25245425	-1.5147284	0.03327863	0.09740741	0.15166791	-0.4469046	0.51674575	0.07505662	0.08124079	-0.064916275	0.11202201	-0.258347
-0.08876031	0.095810376	0.29799354	0.2539373	-0.0898605	-0.74356055	0.0032470739	-0.1733746	0.101621635	-0.27724043	0.36110714	0.06042669	0.071887314	-0.10856877	-0.053267818	-0.24465564
0.07723404	0.2673525	0.039550174	-0.07790752	-0.12285929	-0.26676807	-0.15681112	0.046563495	0.15325485	-0.02689325	-0.0062888344	0.06192377	0.26059058	0.15196954	0.11443311	0.06084073
0.36339387	-0.007125957	-1.0592569	-0.8102333	-0.59886575	0.8429627	-0.6907636	0.619711	0.33697096	0.37593305	-0.46116045	0.25534597	0.579521	0.8007691	0.43204412	0.054390468
0.036080007	-0.042412527	-0.14259988	-0.20250471	-0.017185926	0.019878656	-0.07948883	0.11118872	-0.0127248755	0.14979556	-0.18277322	-0.035555735	0.055705976	0.09016216	0.11538645	0.09545205
-0.06892168	0.07433948	0.11172846	0.070652895	-0.012695478	0.20731525	0.0036887447	-0.030453447	-0.003741637	0.056501158	-0.023323474	-0.014217967	0.055692855	0.031107046	-0.00083379156	-0.0788568
